"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"gene_ID"
"246591_at"	0.138781705504363	7.28382754298867	0.94147784954454	0.370571224828687	0.849008601681633	-6.03116294360147	"AT5G14880"
"249422_at"	0.130762573297498	5.49937480090256	0.941379798334908	0.37061885207379	0.849009419012346	-6.03125398238888	"AT5G39760"
"263340_at"	0.089000807950602	2.87595231179493	0.941323864185566	0.370646023433799	0.849009419012346	-6.03130591276111	"AT2G05020"
"254071_at"	0.0801468940266602	2.80656790702417	0.941182656777774	0.370714624769508	0.849079940522272	-6.03143700126411	"AT4G25510"
"263687_at"	0.0933141944347641	7.42824364741456	0.941107258414973	0.370751258553346	0.849079940522272	-6.03150698998854	"AT1G26940"
"255613_at"	-0.103546866669273	4.73466067220583	-0.940525083959768	0.371034208033535	0.849615380212034	-6.03204724016221	"AT4G01270"
"255955_at"	0.0950206728395385	5.80872272807117	0.940472950656575	0.371059553602468	0.849615380212034	-6.03209560580561	"AT1G22030"
"260411_at"	-0.225948432272521	6.60776107543864	-0.940369635052582	0.371109786106785	0.849645109012924	-6.03219144832405	"AT1G69890"
"263794_at"	-0.0908310745386757	3.56630840465326	-0.940244927344475	0.371170426122637	0.84969865715148	-6.03230712410021	"AT2G24620"
"261545_at"	0.16077942644159	6.30399199973458	0.940167234918691	0.371208208257228	0.849699872588797	-6.03237918330711	"AT1G63530"
"250626_at"	-0.0812448654357141	10.1042613243389	-0.939957517940296	0.371310208393504	0.849848068779433	-6.03257367002674	"AT5G07350"
"249881_at"	0.131819926036821	7.77618857764407	0.939689725512125	0.371440484282134	0.849875418749372	-6.03282196286019	"AT5G23190"
"255228_at"	-0.070935824857389	3.1946461671012	-0.939624678950861	0.371472133195375	0.849875418749372	-6.03288226422703	"AT4G05470"
"264746_at"	-0.138608699999447	9.22861684775642	-0.939550038609595	0.371508452448487	0.849875418749372	-6.03295145528211	"AT1G62300"
"265435_s_at"	0.112787212353279	7.65323811138973	0.939599264850224	0.371484499156509	0.849875418749372	-6.0329058234202	"AT2G21020"
"267639_at"	0.0879297444534902	4.11271363618353	0.939719478308634	0.371426008478509	0.849875418749372	-6.03279437941089	"AT2G42200"
"247227_at"	0.160999637259591	4.43574224661116	0.939410886754043	0.371576169247384	0.849945088300525	-6.03308043600575	"AT5G65130"
"252857_at"	-0.0776813395196646	3.08217045920732	-0.939298227063193	0.371631000471348	0.849985272310383	-6.03318484949702	"AT4G39756"
"262659_at"	-0.0921778436698959	7.93231836738236	-0.939216780229272	0.37167064412256	0.849990715102828	-6.0332603283791	"AT1G14240"
"247223_at"	-0.0841970446443083	4.23098944547964	-0.938559999791919	0.371990439331842	0.849993885154749	-6.03386878750973	"AT5G65070"
"247327_at"	0.194318819727858	11.186513527836	0.938296785418316	0.372118657947056	0.849993885154749	-6.03411253837996	"AT5G64120"
"247341_at"	0.070821919185275	3.49110561444514	0.938905031615316	0.371822413830367	0.849993885154749	-6.03354918425203	"AT5G63720"
"247604_at"	-0.072163561626903	10.7429188650187	-0.938611409222819	0.371965400192406	0.849993885154749	-6.03382117302314	"AT5G60950"
"252418_at"	0.099340729238546	6.28044815399367	0.938890582035362	0.371829449461821	0.849993885154749	-6.03356257084334	"AT3G47490"
"252909_at"	-0.0756542643455798	8.76537272864844	-0.938903831439721	0.371822998203065	0.849993885154749	-6.03355029614271	"AT4G39680"
"253313_at"	0.0829005952302142	3.68327680373099	0.938134561455438	0.372197697450219	0.849993885154749	-6.03426273867387	"AT4G33870"
"254172_at"	0.0665808252658431	9.76532723666824	0.938255333570541	0.372138853148585	0.849993885154749	-6.03415091993888	"AT4G24550"
"255332_at"	0.0793703115205574	7.81450255381328	0.938344655582702	0.372095336752073	0.849993885154749	-6.03406821217006	"AT4G04340"
"258719_at"	-0.0829935425755892	7.80486162812825	-0.938552242490718	0.371994217658116	0.849993885154749	-6.03387597199621	"AT3G09540"
"258767_at"	0.0874563499126873	3.14761673521243	0.938152855465425	0.372188783549798	0.849993885154749	-6.03424580164032	"AT3G10890"
"262317_at"	-0.122461914574319	10.2471926047599	-0.938983481274456	0.371784217665716	0.849993885154749	-6.0334765028209	"AT2G48140"
"264174_s_at"	0.0890046216831398	3.45694452945711	0.938066234598431	0.372230991618185	0.849993885154749	-6.03432599492125	"AT1G02230"
"264808_at"	0.0701103308452675	7.65767850886338	0.938376935978463	0.372079611116524	0.849993885154749	-6.03403832052946	"AT1G08770"
"265505_at"	0.0849374057566799	6.99652533139579	0.938754558455066	0.37189568530965	0.849993885154749	-6.03368857951379	"AT2G15530"
"248048_at"	0.323777388049905	8.17319385053478	0.93764975393095	0.372433980146247	0.850202070369886	-6.03471148633178	"AT5G56080"
"258775_at"	-0.0887173311298011	9.53109883862296	-0.93765481598788	0.372431512468445	0.850202070369886	-6.03470680177309	"AT3G10850"
"262431_at"	0.0760677869796921	3.38952819494282	0.937742260105237	0.372388886626902	0.850202070369886	-6.03462587544357	"AT1G47540"
"245348_at"	-0.0733196616435862	8.68779779157021	-0.937051750093082	0.372725581575583	0.850706649047478	-6.03526474847507	"AT4G17770"
"248716_at"	0.12456569180292	3.28266395735991	0.936964254276903	0.37276826056766	0.850706649047478	-6.03534567369049	"AT5G48210"
"253451_at"	-0.108868966510704	7.46869747995895	-0.936890593214267	0.372804193944699	0.850706649047478	-6.03541379827851	"AT4G32730"
"265850_at"	-0.105761180577235	6.97290636184658	-0.936946458457574	0.372776941503343	0.850706649047478	-6.03536213235258	"AT2G35720"
"250213_at"	0.0931358566870462	6.31517667181895	0.936734146781416	0.372880520049924	0.850719969901728	-6.03555847137548	"AT5G13820"
"251328_at"	0.087775852539639	8.13863148192473	0.936572868758826	0.372959215213384	0.850719969901728	-6.03570759169268	"AT3G61600"
"262512_at"	-0.101385807879586	6.61648563056781	-0.936595739219124	0.372948054903576	0.850719969901728	-6.03568644657133	"AT1G17145"
"262762_at"	-0.143018272813079	8.86199798673482	-0.936596697827358	0.372947587127943	0.850719969901728	-6.03568556027089	"AT1G10700"
"264563_s_at"	0.118722253913098	5.67422740969786	0.9359177282343	0.37327901293421	0.851364292073726	-6.03631312857993	"AT1G55750"
"256499_at"	-0.445732733105276	6.30852601656418	-0.935713384126947	0.373378801289646	0.851462615152167	-6.03650192965939	"AT1G36640"
"259373_at"	-0.123119956878195	3.84632013769756	-0.935627472334022	0.373420760783139	0.851462615152167	-6.03658129662939	"AT1G69160"
"260078_at"	-0.121904284374569	7.23231551301588	-0.935600145593442	0.373434107934339	0.851462615152167	-6.03660654034389	"AT1G73790"
"245700_at"	-0.0924661715029445	3.61463352352649	-0.935307262933858	0.373577181784158	0.851467312055981	-6.0368770594964	"AT5G04180"
"248861_at"	-0.0905116783707744	9.0530679639042	-0.935516942273439	0.373474748910992	0.851467312055981	-6.03668339762283	"AT5G46700"
"255865_at"	-0.103787205370008	7.05727523812804	-0.935266630235302	0.37359703408527	0.851467312055981	-6.03691458412531	"AT2G30330"
"257347_at"	-0.0654010084681412	3.13295552777151	-0.935213872996987	0.373622811326976	0.851467312055981	-6.03696330386686	"AT3G29792"
"262197_at"	0.097533451442425	9.28309336032793	0.935338769399145	0.373561788898756	0.851467312055981	-6.0368479620964	"AT1G53910"
"261497_x_at"	0.0890004448451362	3.80878411741195	0.935044341182596	0.373705653466057	0.851571024531546	-6.03711984616947	"AT1G28460"
"261904_at"	0.0655813206188291	6.50447351787285	0.934742538575051	0.373853162961121	0.851736980337913	-6.03739846697097	"AT1G65040"
"262060_at"	-0.100616465184383	6.65920690822117	-0.934769534185374	0.373839966829973	0.851736980337913	-6.03737354793498	"AT1G80170"
"253021_at"	-0.141779703601204	5.95408323962408	-0.934334541534841	0.374052643200092	0.851851117351647	-6.03777500776251	"AT4G38050"
"255608_at"	-0.128288879726389	7.21678409343996	-0.934388645157019	0.374026186119268	0.851851117351647	-6.03772508325813	"AT4G01140"
"261731_s_at"	-0.067525051937727	2.71345704139384	-0.934529148433166	0.373957485279072	0.851851117351647	-6.03759542175655	"AT1G47780"
"264524_at"	-0.204087350185348	4.36228189526581	-0.934414701083954	0.37401344505693	0.851851117351647	-6.03770103911737	"AT1G10070"
"248228_at"	0.113927077921323	6.96917559222806	0.934120372954518	0.374157386549	0.852004590913715	-6.03797261002893	"AT5G53800"
"249928_at"	-0.260653839310429	6.80470191051674	-0.93364087395654	0.374391971896041	0.852077382915078	-6.03841488390229	"AT5G22250"
"250454_at"	-0.140550708835811	7.71856869787774	-0.933803865297621	0.374312219689739	0.852077382915078	-6.03826456707557	"AT5G09830"
"251295_at"	0.0948221703971985	6.3172333810675	0.933190698913701	0.374612307905025	0.852077382915078	-6.03882994038274	"AT3G62000"
"252428_at"	-0.0758699789658609	3.36553640621285	-0.933533251481985	0.374444638669321	0.852077382915078	-6.03851412562311	"AT3G47660"
"254247_at"	-0.191950240926137	3.55674174701655	-0.933427551459569	0.374496369876567	0.852077382915078	-6.03861158543929	"AT4G23260"
"255114_at"	0.0781412695281328	4.60366320648525	0.933204305819267	0.374605646696233	0.852077382915078	-6.03881739737695	"AT4G08830"
"255542_at"	-0.0872061966935589	6.1681463828183	-0.933138998773983	0.374637618292649	0.852077382915078	-6.03887759680883	"AT4G01860"
"258737_at"	-0.0701804639902062	7.1244649348024	-0.93319557960532	0.37460991857118	0.852077382915078	-6.03882544132103	"AT3G05940"
"263924_at"	-0.0676777691388657	13.017400597493	-0.933369782961928	0.374524644847402	0.852077382915078	-6.03866484656108	"AT2G36530"
"264772_at"	0.0928997838017724	9.26796883678313	0.933418297029967	0.374500899382047	0.852077382915078	-6.03862011797616	"AT1G22930"
"264795_at"	-0.156853326609032	6.28933071796788	-0.93334834442142	0.374535138400588	0.852077382915078	-6.03868461167392	"AT1G08680"
"267213_at"	-0.0965614161737198	11.5357719831908	-0.933495719965587	0.374463006575439	0.852077382915078	-6.03854873228104	"AT2G44120"
"253284_at"	-0.118956842559881	8.1670462077397	-0.932580608295647	0.37491106347821	0.852206127157541	-6.03939217451403	"AT4G34150"
"254833_s_at"	-0.112726711243254	2.99527846976202	-0.932748342901878	0.374828908270203	0.852206127157541	-6.03923762742565	"AT4G12280"
"254899_at"	0.107603867886285	3.47089151760373	0.932855222112596	0.374776566389391	0.852206127157541	-6.03913913927492	"AT4G11490"
"257887_at"	-0.0908585271357627	9.20761563291856	-0.932565650270612	0.374918390443925	0.852206127157541	-6.03940595540882	"AT3G17090"
"258333_at"	0.085848632383499	5.46562990022128	0.932664781122951	0.374869834603323	0.852206127157541	-6.03931462232439	"AT3G16000"
"260470_at"	-0.172845565410792	4.70916514902204	-0.932830327551327	0.374788757513198	0.852206127157541	-6.03916208019969	"AT1G11120"
"246585_at"	-0.146727966219101	7.26949066001245	-0.932419606163642	0.374989933414103	0.852283816378606	-6.03954049693691	"AT5G14750"
"257747_at"	0.0953233211875656	2.97192516657504	0.932193323228195	0.375100802660887	0.852434445580485	-6.03974892336362	"AT3G18700"
"267254_at"	0.106399732244306	6.23449316420712	0.932131801622061	0.375130949791184	0.852434445580485	-6.03980558296131	"AT2G23030"
"244927_at"	0.0947643426305894	4.79834929829778	0.930469705286958	0.375946081544582	0.852503242870256	-6.04133516017299	"ORF109"
"247870_at"	-0.125779063111366	7.30861024976204	-0.930647859287757	0.375858649395053	0.852503242870256	-6.04117131793765	"AT5G57580"
"248428_at"	0.0864670432060569	4.28446304769898	0.931435618233812	0.375472219165298	0.852503242870256	-6.04044653303437	"AT5G51760"
"250536_at"	0.0721688767065577	7.66287318024059	0.930673748880326	0.375845944853178	0.852503242870256	-6.04114750600194	"AT5G08535"
"250773_at"	0.10905067582002	3.64780019334521	0.931626018692597	0.375378862502791	0.852503242870256	-6.04027127758834	"AT5G05430"
"251946_at"	-0.0965693562613413	5.60305968500648	-0.931527215441723	0.375427305364258	0.852503242870256	-6.04036222541785	"AT3G53540"
"253000_at"	0.103801353691885	8.32082929157351	0.930955244473736	0.375707829346075	0.852503242870256	-6.04088856541497	"AT4G38360"
"255905_at"	0.101029275780188	3.92640551801285	0.930920376024395	0.375724935523049	0.852503242870256	-6.04092064350668	"AT1G17810"
"258337_at"	0.082976197675012	2.81986650163238	0.930795355097218	0.375786274395971	0.852503242870256	-6.0410356514671	"AT3G16040"
"258660_at"	0.0789230865847223	8.69483571826005	0.931309591800045	0.375534021348661	0.852503242870256	-6.04056251873881	"AT3G09850"
"259604_at"	0.08265354054673	10.7929766460473	0.930556704505759	0.375903383341964	0.852503242870256	-6.04125515314766	"AT1G56450"
"259652_at"	-0.13814213873269	4.91549150116182	-0.930904109309583	0.375732916033186	0.852503242870256	-6.04093560813464	"AT1G55250"
"260200_at"	0.0770154293879089	7.06302519979494	0.931992389274428	0.375199271820053	0.852503242870256	-6.03993396626454	"AT1G67620"
"260630_at"	0.098163331226495	3.9470366042725	0.931488545563522	0.375446266289797	0.852503242870256	-6.04039781865882	"AT1G62340"
"260962_at"	0.0907648743373535	2.93260458293227	0.931532430224891	0.375424748462805	0.852503242870256	-6.0403574254381	"AT1G44980"
"262554_at"	0.0744359569852173	2.95826183985061	0.930929952621008	0.375720237266782	0.852503242870256	-6.04091183337847	"AT1G31380"
"262672_at"	0.0691546545139998	7.11648493500332	0.930518167757474	0.375922296296736	0.852503242870256	-6.041290593428	"AT1G76050"
"263891_at"	0.0788060520253901	9.17521080085891	0.931761629602894	0.37531238033993	0.852503242870256	-6.04014643559284	"AT2G36850"
"264755_at"	0.0848177983834423	3.02237660516068	0.931019717005492	0.375676201129591	0.852503242870256	-6.04082924971081	"AT1G61390"
"265655_at"	-0.0782151543446732	3.38991622917539	-0.930791656912658	0.375788088942132	0.852503242870256	-6.04103905326921	"AT2G13920"
"267009_at"	0.0992537490684216	7.35451720531124	0.931478826174619	0.375451032087517	0.852503242870256	-6.04040676456639	"AT2G39260"
"263373_at"	-0.146413530058179	8.23810939878374	-0.93037396067478	0.375993075932946	0.852525055867842	-6.04142320259863	"AT2G20515"
"249653_at"	0.0688593539689389	2.69303581984267	0.930228716538521	0.376064374303199	0.852601965794252	-6.04155674831057	"AT5G37080"
"249515_at"	-0.0706006635732366	9.5172717932858	-0.929971149565588	0.376190834433133	0.85264262415449	-6.04179352779929	"AT5G38530"
"254679_at"	-0.0854017103438702	7.12692625793304	-0.93000358382525	0.376174908183561	0.85264262415449	-6.04176371418656	"AT4G18120"
"256110_at"	-0.105788361127506	7.39333365569845	-0.92996378962468	0.376194448465181	0.85264262415449	-6.04180029294713	"AT1G16900"
"257714_at"	-0.151740259025254	8.77895221169849	-0.929768194729162	0.376290502745627	0.852750887515474	-6.04198006469827	"AT3G27360"
"263827_at"	-0.0934865637636796	7.3428744318358	-0.929714274849144	0.376316985257815	0.852750887515474	-6.04202961711674	"AT2G40420"
"248581_at"	-0.09348942049613	8.64745812513382	-0.928971585736082	0.376681890658986	0.852904932909905	-6.04271190821232	"AT5G49900"
"251351_s_at"	-0.0842059074047993	8.32930739102643	-0.929044877120379	0.376645869054099	0.852904932909905	-6.04264459711104	"AT3G61050"
"254035_at"	-0.0679865177611938	8.54465649751688	-0.929276527137226	0.376532032927341	0.852904932909905	-6.04243182004028	"AT4G25970"
"254912_at"	-0.0927745994731644	5.22685200182088	-0.928967093059748	0.3766840988222	0.852904932909905	-6.04271603416197	"AT4G11230"
"258650_at"	-0.178442338556882	7.42399070152948	-0.929436690416885	0.376453340925939	0.852904932909905	-6.04228468000026	"AT3G09830"
"260118_s_at"	-0.130453871699078	6.94884070543415	-0.928986271898494	0.376674672433511	0.852904932909905	-6.04269842073238	"AT1G33940"
"262915_at"	0.105946947255494	7.84118066578846	0.929250329022178	0.376544905809705	0.852904932909905	-6.04245588593923	"AT1G59940"
"265878_at"	0.104286411891872	3.19732186817598	0.92922459121123	0.376557552823269	0.852904932909905	-6.04247952845308	"AT2G42410"
"252075_at"	0.0947398425536894	10.8123482267969	0.928849513671433	0.376741892747916	0.852948790502862	-6.04282400997358	"AT3G51730"
"257193_at"	-0.0760889934368004	8.77303421960204	-0.928775541344586	0.376778255725859	0.852948790502862	-6.04289193466336	"AT3G13160"
"266170_at"	-0.111865013978534	9.90155041739856	-0.928660578340507	0.376834773739755	0.852992079885264	-6.04299748997426	"AT2G39050"
"258066_at"	-0.103473971997581	4.17600081114229	-0.928556098418374	0.376886143375559	0.853023708116342	-6.04309341071941	"AT3G25970"
"259321_at"	-0.104903624408711	7.72730059835209	-0.928230142285178	0.377046438672479	0.853249786207603	-6.04339260680266	"AT3G01040"
"260701_at"	-0.105865887401174	7.63643941889538	-0.928200854933237	0.3770608437077	0.853249786207603	-6.04341948550943	"AT1G32330"
"256365_at"	-0.0836949959408906	8.18849219065279	-0.928098801821967	0.377111041810647	0.853278728667876	-6.04351314012553	"AT1G66530"
"262369_at"	0.181313213254081	5.79527327377113	0.927836654181439	0.377240009648247	0.853485877809613	-6.04375367533317	"AT1G73010"
"260796_at"	0.103295560556977	3.96879616442607	0.927741846657098	0.377286659598879	0.853506764400519	-6.04384065277881	"AT1G78360"
"246692_at"	-0.0790902060534538	2.80644444125817	-0.927305009147691	0.377501658819485	0.853533224850421	-6.04424131756287	"AT5G29060"
"247648_at"	0.115862748473358	8.16824004587008	0.927471516518336	0.377419698125501	0.853533224850421	-6.04408861633356	"AT5G60020"
"260467_at"	0.105879127647801	3.65574186511339	0.927540849602376	0.377385573764721	0.853533224850421	-6.04402502541276	"AT1G10890"
"262548_at"	0.0708425496215815	6.32029376926025	0.927312958980321	0.377497745344846	0.853533224850421	-6.04423402741319	"AT1G31280"
"265195_at"	0.0927125049255949	5.33375701274422	0.927527466947365	0.377392160267251	0.853533224850421	-6.04403730002203	"AT2G36730"
"266250_at"	0.0917473339556154	3.49905157310006	0.927261918153284	0.377522871789386	0.853533224850421	-6.04428083193828	"AT2G27870"
"246268_at"	-0.200907034199214	6.01304648165294	-0.927116980775781	0.377594228323235	0.853609945297621	-6.04441372817943	"AT1G31800"
"259330_at"	0.100316130441128	7.66598348065504	0.926886464104845	0.377707737854091	0.853781934441763	-6.04462505865249	"AT3G16270"
"247132_at"	0.103409695391157	7.94076390985052	0.926404476563693	0.37794515452591	0.853878902601949	-6.04506678970863	"AT5G66200"
"252769_at"	0.097351979843179	5.00403931922055	0.926703672983207	0.377797764162599	0.853878902601949	-6.0447926050282	"AT3G42850"
"254593_s_at"	-0.179306625768623	6.51861727997108	-0.926289166878187	0.37800196953109	0.853878902601949	-6.04517244042605	"AT4G18900"
"260544_at"	0.0869769790316862	5.17076891960161	0.926267437130806	0.378012676829219	0.853878902601949	-6.04519234875658	"AT2G43540"
"261582_at"	-0.0868204011544171	7.54997430627701	-0.926472524116766	0.377911629249274	0.853878902601949	-6.04500443710035	"AT1G01160"
"261980_at"	-0.067044296101372	2.73995521329037	-0.926461993597669	0.377916817224611	0.853878902601949	-6.04501408656038	"AT1G33820"
"262314_at"	-0.332986991995398	8.64513077260029	-0.926594242012336	0.377851667323023	0.853878902601949	-6.04489289643508	"AT1G70810"
"254718_at"	0.143070527877538	10.6547594052253	0.925977922763152	0.378155355423986	0.853947496012386	-6.04545755887765	"AT4G13580"
"260378_at"	0.0872835220932716	3.45634453112672	0.92600439625769	0.378142307133393	0.853947496012386	-6.04543331062964	"AT1G73910"
"263437_at"	0.137329015853634	10.8255305319629	0.92612732359458	0.378081722797431	0.853947496012386	-6.0453207085359	"AT2G28670"
"248475_at"	0.0711410625767905	2.90624738516506	0.925331968907365	0.378473834534307	0.854121056010862	-6.04604903942835	"AT5G50880"
"251578_at"	0.104853292158385	7.75486503169056	0.925290415426981	0.378494328547032	0.854121056010862	-6.04608707704363	"AT3G58180"
"252347_at"	-0.106537297933755	3.9709297088273	-0.925541088224703	0.378370709843963	0.854121056010862	-6.04585759242762	"AT3G48130"
"261242_at"	-0.0888482353501115	3.57113668663351	-0.925724942619119	0.378280060970217	0.854121056010862	-6.04568924576829	"AT1G32960"
"265363_at"	0.0805352280138796	3.22794972755522	0.925293188222063	0.37849296099054	0.854121056010862	-6.0460845389003	"AT2G13335"
"265931_at"	-0.195671270439041	5.36020468941188	-0.92543737504275	0.378421852229078	0.854121056010862	-6.04595254544731	"AT2G18520"
"267005_at"	0.105029218164136	6.36676531983039	0.925349232565892	0.378465320400986	0.854121056010862	-6.04603323604396	"AT2G34460"
"253554_at"	0.0890533220125115	5.63888580874808	0.924802563890781	0.378734994778613	0.854579605391251	-6.04653354573792	"AT4G30940"
"247589_at"	-0.0812465510253254	9.07671497579168	-0.924719002032145	0.378776228448309	0.854588107903653	-6.04660999982511	"AT5G60690"
"251718_at"	0.0954609734687621	5.88661076751653	0.924372853019811	0.378947070398321	0.854719932343093	-6.04692664466609	"AT3G56100"
"253642_at"	0.0981218319887613	8.02915837975727	0.924417204739113	0.378925177495708	0.854719932343093	-6.0468860787522	"AT4G29960"
"258608_at"	0.0797234572742525	3.69979299085587	0.924436567764784	0.378915619801502	0.854719932343093	-6.04686836802553	"AT3G03020"
"245490_at"	-0.0839808238466136	4.46967092676986	-0.923736795276887	0.379261141491862	0.855259183136863	-6.04750823257429	"AT4G16310"
"252748_at"	0.0779617255705043	2.78700482559249	0.923764899854199	0.379247260125083	0.855259183136863	-6.04748254175774	"AT3G43330"
"246563_at"	-0.0903202032076378	2.98890015936974	-0.923404857410798	0.379425119361561	0.85530434738363	-6.0478116131365	"AT5G15590"
"248886_at"	-0.184945686320005	6.60502240334465	-0.922937384212553	0.379656138415574	0.85530434738363	-6.04823871593065	"AT5G46110"
"250412_at"	-0.081195292636856	7.31223294129419	-0.923159508694946	0.379546354828057	0.85530434738363	-6.04803579611558	"AT5G11150"
"250518_at"	-0.0918418121799041	7.42155301451027	-0.923165099182578	0.379543592060404	0.85530434738363	-6.04803068845577	"AT5G08140"
"251246_at"	-0.12871028262368	4.48072061940853	-0.923177240669484	0.379537591898898	0.85530434738363	-6.04801959549204	"AT3G62100"
"253112_at"	-0.110026588476821	6.55775390544703	-0.923566957705125	0.379345035168404	0.85530434738363	-6.04766346991611	"AT4G35970"
"253563_at"	-0.112872211195278	6.52272131138666	-0.922950691164386	0.379649560897581	0.85530434738363	-6.04822656062073	"AT4G31150"
"257192_at"	-0.0780894722847448	9.46542627334633	-0.923064536165402	0.379593291590771	0.85530434738363	-6.04812256234809	"AT3G13200"
"258504_at"	-0.106283170873626	4.63223757400291	-0.92298387417206	0.379633159164029	0.85530434738363	-6.04819624878536	"AT3G02590"
"265817_at"	-0.0807658583534572	4.64949676058797	-0.923079833990974	0.379585730907628	0.85530434738363	-6.04810858686081	"AT2G18050"
"252483_at"	-0.121103313755612	8.01107124101845	-0.922591613165151	0.379827078969522	0.855604944824688	-6.0485545116826	"AT3G46600"
"248395_at"	0.163438802769569	6.54090936591663	0.922489217248252	0.379877711571089	0.855634501919279	-6.04864801201701	"AT5G52120"
"246569_at"	0.0808677556537951	3.49750552828143	0.92211185280252	0.380064352165216	0.855707805692759	-6.04899251913071	"AT5G14980"
"248358_at"	0.0785212399896746	4.46841060852455	0.922037218863058	0.380101273156848	0.855707805692759	-6.04906064085637	"AT5G52400"
"249279_at"	0.074863350571649	4.86365992214405	0.922085411814105	0.380077432079055	0.855707805692759	-6.0490166535214	"AT5G41920"
"251201_at"	-0.0800496530315555	3.45241953244269	-0.921665088810063	0.380285402293183	0.855707805692759	-6.04940023255636	"AT3G63020"
"254742_at"	0.102874011762652	11.684641577918	0.921732751614854	0.380251918116611	0.855707805692759	-6.04933849448673	"AT4G13430"
"256164_at"	-0.114588455318865	4.09639547523353	-0.922096125309132	0.380072132253611	0.855707805692759	-6.04900687469435	"AT1G48800"
"259870_at"	-0.0798532309570299	3.04750102917664	-0.921674720301937	0.380280635843878	0.855707805692759	-6.04939144465217	"AT1G76780"
"264098_at"	0.0972876231145293	8.88138936549226	0.921881000319787	0.380178561942725	0.855707805692759	-6.04920321373967	"AT1G79260"
"267370_at"	-0.0821574300570558	8.7639030079853	-0.921890242288782	0.380173989184155	0.855707805692759	-6.04919477961048	"AT2G44525"
"AFFX-CreX-5_at"	0.0935148147523574	12.1650137281324	0.92211387607552	0.380063351299303	0.855707805692759	-6.04899067233576	"AFFX-CREX-5"
"265428_at"	0.0949890644579478	4.23060527022944	0.921536169881598	0.380349206049448	0.855766955019521	-6.04951785263328	"AT2G20720"
"245424_at"	-0.0808498561650936	3.03523211940567	-0.921133385589859	0.380548599127044	0.855877888590797	-6.04988524805128	"AT4G17505"
"253668_at"	-0.136614023620246	9.50171930692562	-0.921147728207514	0.380541497712741	0.855877888590797	-6.04987216786436	"AT4G30220"
"255048_at"	-0.0715037884816102	2.70372140129926	-0.921304162416705	0.380464049128401	0.855877888590797	-6.04972949199205	"AT4G09600"
"259005_at"	0.0948468551036481	8.23851216970386	0.921240404580831	0.380495613452999	0.855877888590797	-6.04978764476515	"AT3G01930"
"245782_at"	0.0976495538094896	2.94874341818574	0.920546209573956	0.380839407466107	0.855974045953868	-6.05042059655311	"AT1G35200"
"250715_at"	-0.0856640571819805	6.97968876222361	-0.920256789681068	0.380982806039579	0.855974045953868	-6.05068436674334	"AT5G06160"
"251018_at"	0.11031829034681	11.2148136804541	0.920248351945039	0.380986987257672	0.855974045953868	-6.05069205566004	"AT5G02450"
"251405_at"	0.173146141373408	7.85053259111766	0.919999326988307	0.381110403406809	0.855974045953868	-6.05091895427855	"AT3G60330"
"253633_at"	-0.0957162185265211	8.28647830238224	-0.920253309680637	0.380984530507732	0.855974045953868	-6.05068753791307	"AT4G30480"
"253973_at"	-0.108041537691461	6.2277754442661	-0.920072320520135	0.381074225019508	0.855974045953868	-6.05085245162122	"AT4G26555"
"255669_at"	0.0702469656870758	2.80248419036808	0.919910873858231	0.381154247468366	0.855974045953868	-6.05099953595767	"AT4G00416"
"256039_at"	0.162696405164133	6.32907866722832	0.920263933029087	0.380979266265583	0.855974045953868	-6.0506778572967	"AT1G19190"
"260524_at"	-0.105849890923002	4.14672537600384	-0.91995009444734	0.381134806330894	0.855974045953868	-6.05096380640256	"AT2G47230"
"262035_at"	0.0743701839846043	2.81923128769228	0.920422177298395	0.380900856860081	0.855974045953868	-6.05053364492409	"AT1G37110"
"262667_at"	-0.104455097737083	7.99235130148779	-0.920586279691172	0.380819557023083	0.855974045953868	-6.05038407222652	"AT1G62810"
"262860_at"	-0.0733802068617913	5.99962095127422	-0.920687787147176	0.380769274298509	0.855974045953868	-6.05029154124708	"AT1G64810"
"264985_at"	-0.0807375041534901	8.26555728649012	-0.919999952623434	0.381110093307621	0.855974045953868	-6.05091838429592	"AT1G27150"
"265524_at"	0.0665283272381674	3.60298851761513	0.920126560063801	0.381047343423868	0.855974045953868	-6.05080303244724	"AT2G06180"
"267351_at"	0.0806555050232869	5.6297315861014	0.920677452271114	0.380774393563694	0.855974045953868	-6.0503009625782	"AT2G40040"
"245480_at"	-0.0706031628310583	7.35145945645481	-0.918999147078342	0.381606379319718	0.856736369319169	-6.05182975461311	"AT4G16150"
"252088_at"	0.0884313579552535	6.78142653600243	0.919052935453463	0.381579694595603	0.856736369319169	-6.05178079380827	"AT3G52100"
"265907_at"	0.0862976596591743	5.35359848919573	0.919048420287067	0.381581934544273	0.856736369319169	-6.0517849038243	"AT2G25650"
"254223_at"	0.114645111369292	6.87947901251002	0.918919830082196	0.381645731384502	0.85674039296137	-6.05190194848926	"AT4G23730"
"247782_at"	0.0902367529501267	3.19838961904323	0.918758010044192	0.381726025261324	0.856752005924512	-6.05204922017304	"AT5G58790"
"259621_at"	0.071300655478315	2.93979249135289	0.918764555043091	0.38172277744719	0.856752005924512	-6.05204326401563	"AT1G42710"
"249250_at"	0.067730705584956	3.67623993572021	0.918197234493982	0.382004371648862	0.856786599538894	-6.05255941339505	"AT5G42340"
