,Ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_symbol
1672,AT3G14450,7.55240504661163,-4.39920636471484,1.22638617883614,-3.58712976436978,0.000334337961538291,0.00412023546500987,CID9
1673,AT3G11400,3243.7512183308,0.304127525188121,0.0848170313176144,3.58568934167543,0.000336188977800329,0.00414057016591499,EIF3G1
1674,AT3G53740,9799.73821303773,0.380192751771293,0.106035521462432,3.58552253554007,0.000336403950542309,0.0041407427723562,
1675,AT1G60850,640.013095760224,0.437305654064934,0.122031306170332,3.58355300609944,0.000338951940962122,0.00416961477225345,ATRPAC42
1676,AT5G65660,500.067097196086,-0.538067254789903,0.150155661147004,-3.58339639464628,0.00033915532304499,0.00416962734566947,
1677,AT4G26230,4858.54052690553,0.359022622735214,0.100196538561353,3.5831838892855,0.000339431473831126,0.00417053400017314,
1678,AT4G22460,626.681311757423,-0.459999166867963,0.128420256810029,-3.5819829230558,0.000340996087803753,0.0041872612569704,
1679,AT5G66640,9.03253947137795,-3.29320799706602,0.919449664868946,-3.5817164581113,0.000341344150648902,0.00418903884700454,DAR3
1680,AT3G60300,807.437905521123,-0.536417827869517,0.149805367204563,-3.58076508124721,0.000342589575396009,0.00420182035775879,
1681,AT5G13100,1550.44665113313,0.340275095333588,0.0950708007513935,3.57917565271586,0.000344679746213058,0.00422494120804287,
1682,AT1G53780,1069.54096770563,-0.32698738612425,0.0913863386129689,-3.57807732629575,0.000346131058727039,0.00424020836211096,
1683,AT5G05090,78.7327737552105,-1.04344273964136,0.291738475187066,-3.57663739406431,0.000348042424699561,0.00426108981636034,
1684,AT2G41070,289.645890145568,-0.521145398264927,0.145734112726887,-3.57600144889604,0.000348889717366876,0.00426892673773425,EEL
1685,AT2G43480,376.690794320553,-0.452988434739897,0.126688327115238,-3.57561304229592,0.000349408154099893,0.00427273294672303,
1686,AT5G09870,1263.70766628748,-0.41223307915257,0.115295369134367,-3.57545218205725,0.000349623077806874,0.00427282533701699,CESA5
1687,AT1G66780,8.67523429382262,-3.52750683228086,0.986676777352276,-3.57513920794491,0.00035004159367254,0.00427540429023277,
1688,AT1G01690,242.291562902602,0.54666878180745,0.152917335234602,3.57493008211766,0.000350321502436279,0.00427628824508266,ATPRD3
1689,AT5G40590,34.2677784494829,1.53958437086923,0.430699257689179,3.57461579834041,0.000350742555772366,0.00427889305014186,
1690,AT4G32950,17.0179536191878,-2.16724977987917,0.606463665481133,-3.57358553073382,0.000352126150860029,0.00429323037779343,
1691,AT1G69620,12865.9483050615,0.278843008035916,0.0780632160018197,3.57201537827261,0.000354244604303627,0.00431650506899836,RPL34
1692,AT2G28840,2932.94433354544,-0.332094107629017,0.0929835688077362,-3.57153540014897,0.000354894566921859,0.00432186912022748,XBAT31
1693,AT3G29340,7.58842307147895,-4.43447831585624,1.24175866258557,-3.57112734500508,0.000355448011957189,0.00432605214789007,
1694,AT3G18740,6543.82630232459,0.336610402837184,0.0943572777262615,3.56740265243471,0.000360537253010122,0.00438540147477779,
1695,AT2G45810,1421.32176009236,0.290161725206593,0.081361606333052,3.56632247424936,0.000362025853242898,0.0044009101510737,
1696,AT3G02080,9575.41099343495,0.307261830793761,0.0861624305289344,3.56607664045153,0.000362365440185194,0.00440244097583486,
1697,AT4G13480,6.22270956844655,-5.05376113631018,1.41762364924836,-3.56495261558999,0.000363921929944637,0.00441874564909207,AtMYB79
1698,AT3G16490,166.675917493377,0.653385920184919,0.183421794231228,3.5622043875617,0.000367753896338552,0.00446264371852524,IQD26
1699,AT2G38550,1251.8648072905,0.351519398876235,0.0986898903294122,3.5618582379909,0.000368239212916141,0.00446590287353566,
1700,AT5G42740,1437.70819109679,-0.281337503175436,0.0789982637134575,-3.56131248904285,0.000369005592807439,0.00447256484693958,
1701,AT3G01930,578.535331534036,-0.366463667988583,0.102951840228732,-3.55956403668354,0.000371470948594039,0.00449979946841868,
1702,AT1G24996,958.890253552476,-0.501126523814402,0.140832841593664,-3.55830726798988,0.000373252522344987,0.00451872398526349,
1703,AT2G24050,1186.23535590922,0.361733679659058,0.101752839949405,3.55502293438613,0.000377946121095352,0.00457285955676437,eIFiso4G2
1704,AT1G31220,233.969528547508,0.539094823852023,0.151674343592708,3.55429145814968,0.000378998948960769,0.00458290689162948,
1705,AT1G76670,3047.73238828749,-0.233687052880994,0.0657659531809486,-3.55331355478156,0.000380410746640944,0.00459641897312426,
1706,AT5G64410,163.397304028144,-0.817223629753338,0.229995960130335,-3.55320862718732,0.000380562522113564,0.00459641897312426,ATOPT4
1707,AT1G23935,251.849513944869,0.528328272618706,0.148716613792322,3.55258406674389,0.00038146710686563,0.00460464542294453,
1708,AT4G32150,1890.42158610978,-0.278373521623062,0.0784073540122639,-3.55034964678849,0.000384719820431679,0.00464118963699926,VAMP711
1709,AT5G42040,12.5153745050603,-2.37259539555868,0.668430208733748,-3.54950354510943,0.000385958268596044,0.00465340557309625,RPN12b
1710,AT3G62840,2000.51293308766,0.319540735565824,0.0900740755324707,3.54753277984666,0.000388857359345401,0.00468400494477645,
1711,AT2G17410,1053.08128120063,0.361659258627633,0.10194851960955,3.54746944843086,0.000388950859524994,0.00468400494477645,
1712,AT4G24880,281.201501486778,0.499667503231283,0.140873628783745,3.54692008394504,0.000389762803098649,0.00468965121408867,
1713,AT1G70950,526.333269621732,-0.384108524048438,0.108298506396649,-3.54675735454394,0.000390003615977184,0.00468965121408867,
1714,AT3G57350,514.446009229416,0.396475217949797,0.111787372416178,3.54669055529583,0.000390102508175102,0.00468965121408867,
1715,AT3G57380,12.0837401866675,-2.44824314175037,0.690697456941584,-3.54459556372368,0.00039321593259566,0.00472432320182716,
1716,AT1G75660,2133.42185572944,0.268917797006682,0.0759079136522019,3.54268460385858,0.000396076096196096,0.00475591373083948,XRN3
1717,AT3G52110,317.036368321801,0.543627153718963,0.153585647760072,3.53957001612679,0.000400779441733241,0.00480958671922739,
1718,AT4G14695,234.415901828844,0.586921742215654,0.165937914045366,3.53699602403821,0.000404705758499676,0.0048538778544155,
1719,AT4G03090,463.217521097839,0.454700770409107,0.12860253763134,3.53570605047141,0.000406686947405626,0.00487480194955958,
1720,AT5G02500,52548.1878599593,0.225608089284315,0.0638193259897817,3.53510611065429,0.000407611440301896,0.0048830428647794,HSC70-1
1721,AT1G71430,203.72408560681,0.597986668052393,0.169173166492371,3.53476074516439,0.000408144530192839,0.00488658805614378,
1722,AT5G58620,144.966521629196,-0.69258108342051,0.195992295648595,-3.53371585923089,0.000409761335202529,0.00490309658063189,
1723,AT2G21540,249.479742398309,-0.527786943050394,0.14940671782981,-3.53255161961057,0.000411569867719003,0.00492187877211263,SFH3
1724,AT5G23450,1503.67934920915,-0.285944276613159,0.0809741586948481,-3.53130284058576,0.000413518009501836,0.00494230776437664,ATLCBK1
1725,AT2G47580,1045.66751501616,0.364951642363521,0.103360774021775,3.53085245169157,0.000414222743744235,0.00494786065788403,U1A
1726,AT4G26700,276.544074969836,-0.50051425629579,0.141893959040773,-3.52738241768255,0.000419690121604927,0.00501026358961154,ATFIM1
1727,AT5G26830,3147.8920308495,0.25292958990509,0.071717007100381,3.52677279952674,0.000420657566688389,0.00501890513121844,
1728,AT1G64930,174.619659546683,-0.591491043624678,0.167732640565355,-3.52639201070832,0.000421262922984863,0.00502321905561522,CYP89A7
1729,AT4G38860,71.4150772045784,-1.0729739567063,0.304385243192187,-3.52505248103906,0.000423398901073006,0.00504576885865198,
1730,AT5G37500,348.723674423001,-0.468800541687947,0.133035762614662,-3.5238685634165,0.000425295159253157,0.00506372435234775,GORK
1731,AT5G55120,700.456130672226,0.348530710996399,0.0989074889746956,3.52380506885143,0.000425397080995581,0.00506372435234775,VTC5
1732,AT1G26660,303.309503754901,0.52053669536039,0.147763211532411,3.52277600061646,0.000427052129142932,0.00507982283521757,
1733,AT1G25260,2978.26564395786,0.267921337578615,0.0760565885851233,3.52265783363074,0.000427242561195441,0.00507982283521757,
1734,AT4G36020,682.883323422567,0.345359419705866,0.0980644485728907,3.52175966654381,0.000428692596505293,0.00509412396250956,CSDP1
1735,AT2G45240,1070.1026047914,0.324311792140445,0.0921014888331117,3.52124375240121,0.000429527584434905,0.00510110425203529,MAP1A
1736,AT4G37530,422.9708538978,-0.470606014204366,0.133665950930767,-3.52076210079948,0.000430308490030846,0.00510743458357465,
1737,AT3G03630,149.54825511428,0.635424400638668,0.180523868240831,3.51989134085564,0.000431723625445085,0.00511767322882954,CS26
1738,AT2G17510,844.594624930557,0.332783778896297,0.0945442334732668,3.51987389046202,0.000431752029710318,0.00511767322882954,EMB2763
1739,AT2G26870,57.6652613811199,-1.11391392577202,0.316473225254533,-3.51977303886016,0.000431916221544992,0.00511767322882954,NPC2
1740,AT5G62690,9139.29954814458,0.211347332213036,0.0600819540115602,3.51765077700988,0.000435384928007756,0.00515580829977001,TUB2
1741,AT5G52380,402.868868541988,0.449197956844004,0.127714446018437,3.51720553819853,0.000436115935998717,0.00516149848435012,
1742,AT3G58700,2438.51118745035,0.333966911293048,0.0949594174176987,3.5169435573096,0.000436546600268326,0.00516362956287535,
1743,AT3G49120,12.2521347820498,-2.48344037031477,0.706427584766633,-3.51549178410859,0.000438940340939874,0.00518896484513259,ATPERX34
1744,AT5G03240,6097.26477554989,-0.300158093892576,0.085411957406718,-3.51423972715285,0.000441014616139701,0.00521049665456338,UBQ3
1745,AT1G26740,827.347821690934,0.437747420561834,0.124609003417841,3.51296783181848,0.00044313112318284,0.00523250246027646,
1746,AT4G36900,32.2616383752785,-1.38075553679187,0.39309637445132,-3.51251150234879,0.00044389278992231,0.0052357187198202,RAP2.10
1747,AT3G57330,1532.51059272183,-0.348577307090338,0.0992390858579551,-3.51250018152395,0.000443911701214554,0.0052357187198202,ACA11
1748,AT1G13250,32.5217555202847,-1.36085244136503,0.387614450164344,-3.51084032287249,0.000446692626464724,0.00526550432969431,GATL3
1749,AT4G01330,529.682318074913,0.463719029306823,0.132105112825349,3.51022772237353,0.000447723078186908,0.00527463351974914,
1750,AT3G54740,173.169689260312,-0.605330742803966,0.172491077534546,-3.50934524530831,0.000449211388165404,0.00528914323037037,
1751,AT3G49430,1711.37885028649,0.276525365855699,0.0788026378713883,3.50908768189979,0.00044964664217896,0.00529124446721729,SRp34a
1752,AT3G15520,84.6537776794859,-0.899959540055661,0.256587756488481,-3.50741419766871,0.000452484248172038,0.00532159699405527,
1753,AT3G56880,788.490576557731,-0.528154910149703,0.150608797640119,-3.50679985781265,0.000453530126732127,0.00533085468415031,
1754,AT5G19790,103.45350873211,-0.890535928113722,0.254040752793979,-3.50548452687009,0.000455776993066721,0.00535421034329521,RAP2.11
1755,AT5G51740,268.372003994077,-0.50447649989511,0.14393239724031,-3.50495447562675,0.00045668536677773,0.00536182449142742,
1756,AT5G19740,390.152738538262,0.438951893830183,0.125247735470629,3.50466930344716,0.000457174778405912,0.00536451384342472,
1757,AT1G29640,136.397369493223,-0.751879237241996,0.214555663621901,-3.50435511488985,0.000457714554475332,0.00536519952800407,
1758,AT1G80610,288.207750784821,-0.513725033266258,0.146600646877629,-3.50424806580204,0.000457898600637509,0.00536519952800407,
1759,AT3G26760,295.590176292193,-0.485747919787895,0.138620188689622,-3.50416432396807,0.000458042623501207,0.00536519952800407,
1760,AT4G00040,593.305826405487,-0.460412837848256,0.131395255085631,-3.50402940766927,0.000458274747356815,0.00536519952800407,
1761,AT2G02790,571.706757675274,0.3648444482935,0.104149426439024,3.50308648609894,0.000459900113371544,0.00538117083249328,IQD29
1762,AT5G16390,2369.06697314362,0.273017470265724,0.0779645456381375,3.50181570393419,0.000462099141354121,0.00540383246742432,CAC1
1763,AT5G19370,629.695050299998,0.346683283911476,0.0990681710850998,3.49944164825324,0.000466233638681513,0.00544658995247368,
1764,AT3G53150,30.1541560335315,-1.44399233365807,0.412654809277237,-3.49927421465708,0.000466526528884543,0.00544658995247368,UGT73D1
1765,AT5G62670,936.420228669048,0.316753119742517,0.0905205908209698,3.4992383155009,0.000466589349325469,0.00544658995247368,AHA11
1766,AT2G36250,477.345570119198,0.392876332583354,0.112278910598672,3.49911065656528,0.000466812805438899,0.00544658995247368,FTSZ2-1
1767,AT5G05670,741.082420569291,0.346899777753966,0.0991551174247239,3.49855647155401,0.000467784017172767,0.00545234166601314,
1768,AT1G26870,89.0529906480422,0.865401492549395,0.247361644037539,3.49852741283553,0.000467834994686301,0.00545234166601314,FEZ
1769,AT5G19510,13262.0995152093,0.262970452007768,0.0751743859912675,3.49813900759116,0.000468516869177863,0.00545720185947421,
1770,AT3G57290,3850.73988875437,0.257952101838047,0.0737476779075379,3.49776574879359,0.000469173026498252,0.00546175718135395,EIF3E
1771,AT2G31350,311.690023768379,-0.568769750455417,0.162620566579428,-3.49752655779622,0.000469593954596551,0.00546357054458607,GLX2-5
1772,AT2G45730,1126.6420687915,0.345413547568398,0.0987694527130306,3.49716980382567,0.000470222424551855,0.00546779517939672,
1773,AT3G61110,7274.73816590545,0.371058640451185,0.106136196203889,3.4960612281448,0.000472180340251465,0.0054833297122447,ARS27A
1774,AT1G07770,9928.13582105691,0.270091296054438,0.0772577286565957,3.49597769376539,0.000472328182552251,0.0054833297122447,RPS15A
1775,AT3G48250,276.662904978298,0.538486161820145,0.154033974495776,3.49589214705949,0.000472479631098798,0.0054833297122447,
1776,AT5G03850,7105.93233118168,0.385933057835057,0.110403294676466,3.49566612994677,0.000472879980942465,0.0054833297122447,
1777,AT2G43710,1870.03723294371,0.305385509241416,0.0873613040441548,3.49566106622064,0.000472888954072256,0.0054833297122447,SSI2
1778,AT1G36310,813.95583997443,0.348848102710526,0.0998125958684339,3.49503085933516,0.000474006947267706,0.0054907048448314,
1779,AT2G19640,546.092429732479,0.40154248288951,0.114890482489541,3.49500214629234,0.000474057943166953,0.0054907048448314,ASHR2
1780,AT5G56350,3047.25076322561,-0.288481953241992,0.0825539278586345,-3.4944667167865,0.00047500983263804,0.00549863910197012,
1781,AT4G28170,27.4036895550761,-1.52760063342126,0.437177766042836,-3.49423221415972,0.000475427293855657,0.00550038146541034,
1782,AT5G15550,1373.80166882,0.335536939657073,0.0960623664723318,3.49290728491178,0.000477792367140484,0.00552183261061715,
1783,AT1G65590,694.067757566302,0.347011370069343,0.099347830265646,3.49289329360762,0.000477817400860489,0.00552183261061715,HEXO3
1784,AT2G20490,2287.05403943221,0.375658308643165,0.107563738142794,3.49242519021111,0.00047865565300425,0.00552841913125145,NOP10
1785,AT1G10840,3420.94156141925,0.242875240524209,0.0695489983650894,3.49214577109024,0.000479156673947711,0.00553110547153647,TIF3H1
1786,AT5G09978,113.681998638895,-0.961563538020989,0.275540997508431,-3.48972946572702,0.000483509753701934,0.00557822982924319,PEP7
1787,AT2G27720,8467.51759603639,0.306469513198991,0.0878455858026625,3.4887298023995,0.000485321454266929,0.00559119245154474,
1788,AT5G49700,30.7539667994667,-1.40898179412614,0.403868383674798,-3.48871526239765,0.000485347851919064,0.00559119245154474,
1789,AT3G11710,4181.2285508847,0.25821509188225,0.0740155414291032,3.48866044747623,0.000485447381500294,0.00559119245154474,ATKRS-1
1790,AT1G09970,1502.80960465433,-0.380975591059327,0.109233544500066,-3.48771609310083,0.000487165074053282,0.00560480896280178,LRR XI-23
1791,AT3G42170,1355.48892376556,0.316975599966419,0.0908835521023603,3.48771139148937,0.000487173640008638,0.00560480896280178,
1792,AT5G26920,23.0183867469221,-2.00108489334253,0.5738975658964,-3.48683286400934,0.000488776713546232,0.00562011394119426,CBP60G
1793,AT5G42960,570.893739290567,0.399487902442719,0.114614724627176,3.48548499106195,0.000491245780905444,0.0056453537733166,
1794,AT5G13850,3983.34119641458,0.287644787959404,0.0825376199438778,3.48501432625499,0.000492110692774098,0.00565214092787642,NACA3
1795,AT4G19880,4605.39273202941,-0.282914709561183,0.0812118159508196,-3.48366436889567,0.000494599310519495,0.0056775592162976,
1796,AT5G48960,276.943865081027,0.477881345316197,0.137196372896832,3.48319226832296,0.000495472383932389,0.00568441451610627,
1797,AT4G26660,482.379336664638,0.455664489139994,0.130836532946541,3.48270073257119,0.000496382926411662,0.00569169181898291,
1798,AT3G55690,174.305478158997,0.631654961061009,0.181385763623646,3.48238444099516,0.000496969663621075,0.00569236197492726,
1799,AT3G03600,1001.14596266906,0.346664568010336,0.0995484196079188,3.48237138646408,0.000496993894340895,0.00569236197492726,RPS2
1800,AT1G27090,2370.41709250077,0.25960984219036,0.0745599426319852,3.48189433932035,0.000497880105024497,0.00569934420223876,
1801,AT4G23260,5.90377905079201,-4.96397735022661,1.42581288515228,-3.48150686665766,0.000498600997324249,0.0057044272903199,CRK18
1802,AT5G48820,112.71861908446,0.736114785687821,0.211448452383992,3.481296634657,0.000498992540799835,0.00570573879199812,KRP3
1803,AT1G15790,47.0847272503348,-1.17529766832143,0.337626596157366,-3.4810577178986,0.000499437855795198,0.0057076633492291,
1804,AT5G08570,2401.91084767959,0.257929026240701,0.0741044203655339,3.48061593314431,0.000500262271003037,0.00571156273536132,
1805,AT2G43460,9249.89931546118,0.368509392409946,0.105875923847694,3.48057782182908,0.000500333450003745,0.00571156273536132,
1806,AT1G09795,358.290551297917,0.475319914042342,0.136598963471496,3.47967438377763,0.000502023533142288,0.00572768266910124,ATATP-PRT2
1807,AT3G25660,614.184227287403,0.385006006551777,0.110650433293879,3.47948033361271,0.000502387241144449,0.00572866026772627,
1808,AT5G59070,155.305658489571,-0.722770232088633,0.207735787906896,-3.47927643749361,0.000502769668079191,0.00572985011657728,
1809,AT3G62420,1986.29546978577,0.289335426040726,0.0831964922452492,3.47773587842879,0.000505667920257488,0.00575969458093176,ATBZIP53
1810,AT1G65610,1001.69172847479,-0.350185369527519,0.100720230911733,-3.47681261607122,0.000507412309315791,0.00577637051571927,ATGH9A2
1811,AT2G19940,728.492381660749,0.356637031414074,0.102664177619979,3.473821538163,0.000513102179820344,0.00583791850645952,
1812,AT5G51100,173.48142399962,0.643272137164137,0.18519704547581,3.47344708179029,0.000513818675081003,0.00584284426050997,FSD2
1813,AT3G06700,14098.6394024045,0.374721521333037,0.107976982307517,3.4703833476827,0.000519716036826389,0.00590664585703682,
1814,AT1G55290,56.0536216636543,-1.08278705806615,0.312043723538521,-3.4699850578231,0.000520487319415669,0.00591215061552362,
1815,AT2G32210,93.5279504576431,-0.948891586571942,0.273536424776209,-3.46897707443631,0.000522444033634727,0.00593110705952813,
1816,AT4G16155,1124.95540485947,0.318083298970304,0.0917164249986912,3.46811706817882,0.000524118909847502,0.00594684478932146,
1817,AT3G10710,194.099821540509,-0.730467235464663,0.210639628432559,-3.4678528484897,0.000524634486009067,0.00594698212309666,RHS12
1818,AT3G18090,65.6594639622446,0.92255371407252,0.266033135141988,3.46781506589445,0.000524708250414449,0.00594698212309666,NRPD2B
1819,AT5G21105,519.766323179177,-0.455149001475715,0.131313197101616,-3.46613296699721,0.000528002087482856,0.00598102419603312,
1820,AT5G20600,979.222106526094,0.315186674953723,0.0910648560327181,3.46112307958277,0.000537926814557088,0.00609010000766418,
1821,AT3G20500,309.663495050331,-0.488609552399378,0.141192382008498,-3.46059430012287,0.000538984421531453,0.00609776633041384,ATPAP18
1822,AT3G04820,800.782204700471,0.340151163815922,0.0982995879639894,3.46035187798072,0.00053946993525235,0.00609776633041384,
1823,AT1G13930,1147.78569811548,-0.445049950815778,0.128614478642942,-3.4603409780272,0.000539491774828655,0.00609776633041384,
1824,AT5G18440,235.006552339408,0.55914949168022,0.161599063699353,3.46010353575123,0.000539967727997197,0.00609979990974904,
1825,AT5G27640,4012.91243723437,0.251678839272453,0.0727998316993229,3.45713490536536,0.000545951464416252,0.006164016396875,TIF3B1
1826,AT1G04700,168.472282672436,-0.592227116265675,0.171417439938118,-3.45488251650165,0.00055053265769277,0.00621233593196031,
1827,AT5G49630,7.77954524405259,-3.8459389355828,1.11341288663237,-3.45418935038128,0.000551949696420216,0.00622491707429587,AAP6
1828,AT5G16050,3319.71221858243,0.304650111768101,0.0882060610948446,3.45384555195727,0.00055265378291645,0.00622944813839904,GRF5
1829,AT1G21560,441.794785674856,0.457894890175676,0.132625493138046,3.45254052853221,0.000555334045063537,0.00625623728733416,
1830,AT2G35700,16.0671847974129,-2.36551780848245,0.685420141958136,-3.45119389360887,0.000558112458228931,0.00628410229606947,ATERF38
1831,AT1G27740,251.902735931351,-0.566624970832085,0.164202701306404,-3.45076522081545,0.000558999620550605,0.00629065384022131,RSL4
1832,AT5G61220,597.169957234829,0.428111785388941,0.12414996945158,3.44834386411919,0.000564035465461411,0.00634385958833645,
1833,AT4G23540,613.740509504955,0.409455407989968,0.118755141517857,3.44789625742983,0.000564970995225809,0.00635091508817665,
1834,AT1G29965,1587.30006150286,0.381504720107559,0.110665139634946,3.44737937679415,0.000566053110246575,0.00635960978006035,
1835,AT1G22950,460.556540543017,0.417752390759269,0.121238123992105,3.4457180382177,0.000569544290391928,0.00639534610546359,
1836,AT1G49560,166.542321847107,-0.635363870445129,0.184434642558404,-3.44492694881838,0.000571213743964198,0.0064105986897507,
1837,AT4G28400,139.700176926835,-0.672318400723119,0.195295914813127,-3.44256254088286,0.000576230608621046,0.00646338143202866,
1838,AT3G53950,62.4481518514596,-1.03561603783382,0.300884285743307,-3.44190802545712,0.000577626610181934,0.00647551485462391,
1839,AT4G34360,214.310018535342,0.564994557005839,0.164198260894539,3.44092899600638,0.000579720639518053,0.00649545610509488,
1840,AT1G04610,487.618544616006,0.489233326296457,0.142196663755836,3.44054011799118,0.000580554363639176,0.0065012623167311,YUC3
1841,AT5G48900,1228.19336951794,-0.324611529895248,0.0943603500801333,-3.44012638379976,0.000581442603022899,0.00650767237114983,
1842,AT2G35240,1086.46381007042,0.347116099641284,0.100928996638397,3.43921084329127,0.000583412662139396,0.00652617692908917,
1843,AT5G28740,1486.70282254702,0.293959350555835,0.0855034761776414,3.43798128096111,0.000586068211226691,0.00655232528069776,
1844,AT4G30320,27.2890947854498,-1.4614465470445,0.425127938667068,-3.43766291066795,0.000586757643688512,0.00655647573112895,
1845,AT1G32730,164.616652089822,0.616274859975989,0.179303336768651,3.43705182001799,0.000588083079471981,0.00656541598248472,
1846,AT4G39280,1371.58297757525,0.333619367030841,0.097067017719069,3.43700027950175,0.000588194996538064,0.00656541598248472,
1847,AT1G30240,529.903127337394,0.410203616223872,0.119356007579108,3.43680745145562,0.000588613886678915,0.00656653445317761,
1848,AT1G29350,1939.77081400516,0.247515798622864,0.0720362656983156,3.43598875126937,0.000590395485076574,0.00658284576298853,
1849,AT2G42650,235.830404313521,0.560117067935167,0.163073551923852,3.43475113730715,0.000593098226474724,0.0066094045194763,
1850,AT3G44630,96.2461363876058,-0.820559343575075,0.238959623133877,-3.43388281590718,0.00059500136496648,0.00662702871628883,
1851,AT1G12920,2406.24629645495,0.257135089572615,0.0749054356116681,3.43279613118705,0.000597391108392425,0.00665005066905776,ERF1-2
1852,AT2G34590,2166.12206269399,0.261892337586719,0.076297947884502,3.43249516989848,0.000598054534535208,0.00665318429916843,
1853,AT2G22400,1705.40832130011,0.277113991342336,0.080735335256945,3.43237555725017,0.000598318393902407,0.00665318429916843,
1854,AT3G56410,388.659756171806,-0.506733627702044,0.147645467597297,-3.43209741516861,0.000598932380058217,0.00665641946661249,
1855,AT3G21820,527.23752742159,0.367938372703345,0.107219687172974,3.4316307238405,0.000599963897869626,0.00666428901110709,ATXR2
1856,AT5G65160,213.524248894509,-0.582303311054339,0.169714136115505,-3.43108314005164,0.000601176318732243,0.00667415843075316,TPR14
1857,AT1G26460,1927.16258145918,0.271303340172923,0.0790820546193726,3.43065618968455,0.000602123223427591,0.00667757894772711,
1858,AT5G26850,1681.53941790271,0.261996977893558,0.0763694422132279,3.43065197676902,0.000602132573883861,0.00667757894772711,
1859,AT5G40490,644.766075856257,0.337737331556415,0.0985150967235761,3.42827995697018,0.000607418722168913,0.00673257814431977,
1860,AT1G44110,273.555807406191,0.497477311052643,0.145116574587559,3.42812192519388,0.000607772432823848,0.00673287687007279,CYCA1;1
1861,AT1G45170,263.768799953475,0.491766931737081,0.143511907096181,3.42666292774928,0.000611047063116861,0.00676551570957706,
1862,AT2G30270,172.37322447384,-0.599197275858781,0.174902389527738,-3.42589530924478,0.000612776520110801,0.00677652590673481,
1863,AT2G25810,4049.27403844265,-0.281878831209998,0.0822808830628217,-3.42581193489116,0.000612964637872941,0.00677652590673481,TIP4;1
1864,AT5G48430,262.153643293494,-0.715196027718178,0.208768582000759,-3.42578380742932,0.000613028114057447,0.00677652590673481,
1865,AT3G56070,2887.51684951787,0.328193247985298,0.0958519786873586,3.42395903016013,0.000617159245112421,0.00681853417991498,ROC2
1866,AT3G56510,612.794080220819,0.351342014191355,0.102625399093109,3.42353859079848,0.000618114746590266,0.0068254310576058,
1867,AT4G35200,128.332527435647,-0.674434364848539,0.197098353613236,-3.4218163291814,0.000622043189235159,0.00686513118060549,
1868,AT4G37070,525.966390174017,-0.537858035231392,0.157198348353725,-3.4215247225188,0.00062271063305309,0.00686881830517073,PLP1
1869,AT3G18770,51.3745709936877,-1.0697630539965,0.312702383882091,-3.42102621897462,0.000623853176114861,0.00687773926904586,
1870,AT1G18910,715.73385942218,-0.355418505801322,0.103901806846117,-3.42071535221436,0.000624566652900385,0.00688192293209221,
1871,AT1G05120,534.206131936367,-0.370105309575223,0.108281007396233,-3.41800763102337,0.000630813382605793,0.0069436146407028,
1872,AT1G15480,433.939528070794,0.424672405969424,0.124246007767225,3.41799638959063,0.000630839437388772,0.0069436146407028,
1873,AT5G53420,352.74062815126,-0.487353560177005,0.142604114611851,-3.41752803909981,0.000631925844904388,0.00695185906794175,
1874,AT1G17880,5935.41072843905,0.323897465481917,0.0947918563190859,3.41693345883661,0.000633307568255756,0.00696334175235317,BTF3
1875,AT2G23030,14.051055431574,-2.18992521130521,0.641084435327556,-3.41597001990274,0.000635552436706112,0.0069842975777757,SNRK2-9
1876,AT3G12270,838.623308177188,0.344912285555794,0.100975135423691,3.41581404281898,0.000635916567763141,0.00698457402918951,ATPRMT3
1877,AT4G28410,277.815499405459,0.489153233689741,0.143222170718693,3.41534576131025,0.000637010944860554,0.00699286655239836,
1878,AT1G26880,6910.90545735928,0.324549838906278,0.0950316565543819,3.41517606525731,0.0006374079579691,0.0069934989211679,
1879,AT2G05940,61.5969489868148,-0.949272268874942,0.278051738769693,-3.41401306488938,0.00064013506048221,0.00701968223588927,
1880,AT1G08880,1511.12525320386,0.297713127825428,0.0872110164258816,3.41371010253558,0.000640847252144375,0.00702375405874194,HTA5
1881,AT3G23080,350.991319203818,0.621186847941351,0.181979043528813,3.41350759898349,0.000641323700187763,0.00702523915064798,
1882,AT1G61460,62.5245699780789,-0.987984953993246,0.28945301830025,-3.41328261074966,0.000641853436301842,0.0070273060866097,
1883,AT2G30500,1485.3011456055,-0.320948014283172,0.09405824863401,-3.41222613587047,0.00064434635949634,0.0070487675456607,
1884,AT3G26360,588.386264376076,0.390654941891148,0.114488976452998,3.41216206131012,0.000644497843049006,0.0070487675456607,
1885,AT1G17690,938.957242452641,0.349634122012632,0.102490344266226,3.41138596533964,0.000646335302971932,0.00706424243836127,NOF1
1886,AT1G65960,868.013120152399,-0.414316530253131,0.121455037279118,-3.41127498319385,0.000646598458565851,0.00706424243836127,GAD2
1887,AT2G37390,291.77388623272,0.544562713402925,0.159669600257553,3.41055975918099,0.000648296755619454,0.00707693172597161,NAKR2
1888,AT1G77670,722.982455211092,0.351956063254202,0.103197891895271,3.41049663699895,0.000648446838079806,0.00707693172597161,
1889,AT3G52170,344.278718031699,0.443661037854414,0.130172010749001,3.40826753233369,0.000653767634715589,0.00713122398799085,
1890,AT3G13510,190.249741038679,0.579811970351493,0.170142266668579,3.40780678254928,0.000654872479917782,0.00713949600460629,
